Customer ID,Recency,Frequency,Monetary,R_score,F_score,M_score,RFM_Score,FM_score,Segment
12851,96,2,280.76,3,2,1,6,2,About to Sleep
12852,294,1,311.55,2,1,2,5,2,Hibernating
12853,134,11,3854.5,3,5,5,13,5,Loyal Customers
12854,78,7,2926.12,3,4,5,12,4,Loyal Customers
12855,372,4,612.84,2,3,3,8,3,At Risk
12856,7,6,2170.78,5,4,4,13,4,Champions
12857,210,6,3688.0,2,4,5,11,4,At Risk
12858,383,1,147.27,2,1,1,4,1,Hibernating
12859,458,1,575.1,1,1,2,4,2,Hibernating
12860,693,1,54.22,1,1,1,3,1,Hibernating
12861,619,1,68.25,1,1,1,3,1,Hibernating
12862,425,2,984.62,1,2,3,6,2,Hibernating
12863,52,6,2792.55,4,4,4,12,4,Loyal Customers
12864,138,2,299.57,3,2,2,7,2,About to Sleep
12865,26,4,3303.31,4,3,5,12,4,Loyal Customers
12866,283,3,1092.35,2,3,3,8,3,At Risk
12867,26,13,7803.51,4,5,5,14,5,Loyal Customers
12868,185,8,2043.76,3,4,4,11,4,Loyal Customers
12869,681,1,337.66999999999996,1,1,2,4,2,Hibernating
12870,375,3,1676.95,2,3,4,9,4,At Risk
12871,84,3,744.02,3,3,3,9,3,Need Attention
12872,326,12,3283.96,2,5,5,12,5,Can't Lose Them
12873,282,3,2027.3,2,3,4,9,4,At Risk
12874,385,2,858.42,2,2,3,7,2,Hibernating
12875,143,5,1356.9900000000002,3,4,4,11,4,Loyal Customers
12876,57,4,3751.79,4,3,5,12,4,Loyal Customers
12877,3,20,2942.14,5,5,5,15,5,Champions
12878,236,2,854.99,2,2,3,7,2,Hibernating
12879,44,3,573.22,4,3,2,9,2,Potential Loyalists
12880,381,2,640.13,2,2,3,7,2,Hibernating
12881,275,1,298.0,2,1,2,5,2,Hibernating
12882,9,2,1463.04,5,2,4,11,3,Potential Loyalists
12883,24,4,703.47,4,3,3,10,3,Potential Loyalists
12884,88,1,309.05,3,1,2,6,2,About to Sleep
12885,63,3,1158.27,3,3,3,9,3,Need Attention
12886,67,2,1378.4,3,2,4,9,3,Need Attention
12887,383,1,222.4,2,1,1,4,1,Hibernating
12888,214,2,354.12,2,2,2,6,2,Hibernating
12889,381,4,370.61,2,3,2,7,2,Hibernating
12890,24,2,706.02,4,2,3,9,2,Potential Loyalists
12891,185,10,819.5,3,5,3,11,4,Loyal Customers
12892,396,1,263.38,2,1,1,4,1,Hibernating
12893,30,1,176.55,4,1,1,6,1,Promising
12894,575,1,157.35,1,1,1,3,1,Hibernating
12895,42,2,355.8,4,2,2,8,2,Potential Loyalists
12897,204,4,514.25,2,3,2,7,2,Hibernating
12898,463,2,296.21,1,2,2,5,2,Hibernating
12899,413,1,366.4,1,1,2,4,2,Hibernating
12900,422,1,340.33000000000004,1,1,2,4,2,Hibernating
12901,8,27,17195.54,5,5,5,15,5,Champions
12902,264,1,138.68,2,1,1,4,1,Hibernating
12903,428,1,833.5300000000001,1,1,3,5,2,Hibernating
12904,18,2,496.06,5,2,2,9,2,Potential Loyalists
12905,576,2,1018.42,1,2,3,6,2,Hibernating
12906,11,5,2919.81,5,4,5,14,4,Champions
12907,395,2,508.91,2,2,2,6,2,Hibernating
12908,176,4,1386.0,3,3,4,10,4,Loyal Customers
12909,39,8,3049.79,4,4,5,13,4,Loyal Customers
12910,23,13,5747.02,4,5,5,14,5,Loyal Customers
12911,551,1,1651.72,1,1,4,6,2,Hibernating
12912,2,5,1662.3,5,4,4,13,4,Champions
12913,4,13,6283.24,5,5,5,15,5,Champions
12914,400,1,223.98,2,1,1,4,1,Hibernating
12915,148,4,907.7,3,3,3,9,3,Need Attention
12916,138,7,4455.93,3,4,5,12,4,Loyal Customers
12917,128,6,4359.2,3,4,5,12,4,Loyal Customers
12919,8,6,1335.19,5,4,4,13,4,Champions
12920,17,4,486.64,5,3,2,10,2,Potential Loyalists
12921,9,74,34302.49,5,5,5,15,5,Champions
12922,161,1,405.38,3,1,2,6,2,About to Sleep
12923,64,3,769.17,3,3,3,9,3,Need Attention
12924,88,12,2457.7,3,5,4,12,4,Loyal Customers
12925,4,3,729.3299999999999,5,3,3,11,3,Potential Loyalists
12926,411,4,1523.59,1,3,4,8,4,At Risk
12927,394,1,197.31,2,1,1,4,1,Hibernating
12928,35,12,4304.89,4,5,5,14,5,Loyal Customers
12929,311,1,117.85,2,1,1,4,1,Hibernating
12930,78,2,415.8,3,2,2,7,2,About to Sleep
12931,21,57,78811.4,4,5,5,14,5,Loyal Customers
12932,539,8,1698.56,1,4,4,9,4,At Risk
12933,24,8,1617.68,4,4,4,12,4,Loyal Customers
12934,736,1,181.65,1,1,1,3,1,Hibernating
12935,2,15,4203.56,5,5,5,15,5,Champions
12936,17,4,1063.9,5,3,3,11,3,Potential Loyalists
12937,15,9,3097.61,5,5,5,15,5,Champions
12938,25,1,114.14,4,1,1,6,1,Promising
12939,64,20,25264.8,3,5,5,13,5,Loyal Customers
12940,54,2,899.69,4,2,3,9,2,Potential Loyalists
12941,724,1,377.49,1,1,2,4,2,Hibernating
12942,131,3,675.6,3,3,3,9,3,Need Attention
12943,558,2,496.5,1,2,2,5,2,Hibernating
12944,35,2,604.51,4,2,3,9,2,Potential Loyalists
12945,288,2,900.11,2,2,3,7,2,Hibernating
12946,436,1,324.45,1,1,2,4,2,Hibernating
12947,143,6,1437.14,3,4,4,11,4,Loyal Customers
12948,16,9,2317.43,5,5,4,14,4,Champions
12949,30,22,15471.2,4,5,5,14,5,Loyal Customers
12950,2,3,1843.0,5,3,4,12,4,Champions
12951,8,15,3184.32,5,5,5,15,5,Champions
12952,5,4,1387.79,5,3,4,12,4,Champions
12953,9,2,828.8100000000001,5,2,3,10,2,Potential Loyalists
12954,638,1,162.45,1,1,1,3,1,Hibernating
12955,1,10,4740.16,5,5,5,15,5,Champions
12956,306,4,521.89,2,3,2,7,2,Hibernating
12957,9,13,8706.97,5,5,5,15,5,Champions
12958,400,2,467.34,2,2,2,6,2,Hibernating
12959,484,1,150.95,1,1,1,3,1,Hibernating
12960,413,4,1322.0700000000002,1,3,4,8,4,At Risk
12961,379,1,211.99,2,1,1,4,1,Hibernating
12962,7,2,266.39,5,2,1,8,2,Potential Loyalists
12963,8,12,3182.69,5,5,5,15,5,Champions
12964,437,1,132.24,1,1,1,3,1,Hibernating
12965,89,1,769.8100000000001,3,1,3,7,2,About to Sleep
12966,9,1,160.18,5,1,1,7,1,New Customers
12967,358,3,2885.7200000000003,2,3,5,10,4,At Risk
12968,112,1,135.95,3,1,1,5,1,About to Sleep
12969,602,1,122.45,1,1,1,3,1,Hibernating
12970,7,10,1452.54,5,5,4,14,4,Champions
12971,3,115,15218.050000000001,5,5,5,15,5,Champions
12972,413,4,1161.2,1,3,3,7,3,At Risk
12973,413,1,385.55,1,1,2,4,2,Hibernating
12974,197,2,408.95,2,2,2,6,2,Hibernating
12975,436,6,2019.49,1,4,4,9,4,At Risk
12976,211,8,3156.38,2,4,5,11,4,At Risk
12977,156,4,513.88,3,3,2,8,2,About to Sleep
12978,385,5,2502.82,2,4,4,10,4,At Risk
12979,729,1,479.54,1,1,2,4,2,Hibernating
12980,157,21,16245.78,3,5,5,13,5,Loyal Customers
12981,29,2,372.21999999999997,4,2,2,8,2,Potential Loyalists
12982,242,8,2702.51,2,4,4,10,4,At Risk
12983,598,1,490.08,1,1,2,4,2,Hibernating
12984,18,1,97.5,5,1,1,7,1,New Customers
12985,0,2,1215.6200000000001,5,2,4,11,3,Potential Loyalists
12986,428,8,2275.98,1,4,4,9,4,At Risk
12987,73,5,1312.21,3,4,4,11,4,Loyal Customers
12988,292,1,505.82,2,1,2,5,2,Hibernating
12989,8,32,13242.15,5,5,5,15,5,Champions
12990,31,7,955.5,4,4,3,11,4,Loyal Customers
12991,23,3,764.82,4,3,3,10,3,Potential Loyalists
12992,725,1,93.35,1,1,1,3,1,Hibernating
12993,23,8,1204.46,4,4,4,12,4,Loyal Customers
12994,4,3,961.67,5,3,3,11,3,Potential Loyalists
12995,85,1,211.32,3,1,1,5,1,About to Sleep
12996,375,1,355.5,2,1,2,5,2,Hibernating
12997,22,7,2107.96,4,4,4,12,4,Loyal Customers
12998,492,3,909.88,1,3,3,7,3,At Risk
12999,196,3,455.88,2,3,2,7,2,Hibernating
13000,106,4,1005.5,3,3,3,9,3,Need Attention
13001,4,33,24022.55,5,5,5,15,5,Champions
13002,318,3,414.13,2,3,2,7,2,Hibernating
13003,105,3,149.05,3,3,1,7,2,About to Sleep
13004,11,35,11222.71,5,5,5,15,5,Champions
13005,173,4,939.98,3,3,3,9,3,Need Attention
13006,56,1,81.57,4,1,1,6,1,Promising
13007,579,1,175.25,1,1,1,3,1,Hibernating
13008,323,3,561.13,2,3,2,7,2,Hibernating
13009,672,1,234.0,1,1,1,3,1,Hibernating
13010,374,2,330.12,2,2,2,6,2,Hibernating
13011,372,1,50.550000000000004,2,1,1,4,1,Hibernating
13012,9,10,2582.96,5,5,4,14,4,Champions
13013,1,29,11097.43,5,5,5,15,5,Champions
13014,10,11,5321.48,5,5,5,15,5,Champions
13015,53,11,6473.73,4,5,5,14,5,Loyal Customers
13016,73,3,789.89,3,3,3,9,3,Need Attention
13017,7,1,204.0,5,1,1,7,1,New Customers
13018,16,35,9763.16,5,5,5,15,5,Champions
13019,379,6,1229.95,2,4,4,10,4,At Risk
13020,562,2,618.96,1,2,3,6,2,Hibernating
13021,4,17,4852.11,5,5,5,15,5,Champions
13022,429,1,50.3,1,1,1,3,1,Hibernating
13023,64,3,1251.03,3,3,4,10,4,Loyal Customers
13024,470,2,555.87,1,2,2,5,2,Hibernating
13025,731,1,323.39,1,1,2,4,2,Hibernating
13026,1,9,1733.08,5,5,4,14,4,Champions
13027,113,19,17143.2,3,5,5,13,5,Loyal Customers
13028,22,2,661.3199999999999,4,2,3,9,2,Potential Loyalists
13029,30,5,1927.3,4,4,4,12,4,Loyal Customers
13030,11,2,752.4399999999999,5,2,3,10,2,Potential Loyalists
13031,407,5,3292.84,2,4,5,11,4,At Risk
13032,52,9,2815.96,4,5,4,13,4,Loyal Customers
13033,357,2,220.55,2,2,1,5,2,Hibernating
13034,54,3,756.8199999999999,4,3,3,10,3,Potential Loyalists
13035,73,3,1339.0,3,3,4,10,4,Loyal Customers
13036,684,1,307.1,1,1,2,4,2,Hibernating
13037,138,12,3877.25,3,5,5,13,5,Loyal Customers
13038,80,3,908.46,3,3,3,9,3,Need Attention
13039,584,4,1010.73,1,3,3,7,3,At Risk
13040,8,2,676.99,5,2,3,10,2,Potential Loyalists
13041,450,4,799.13,1,3,3,7,3,At Risk
13042,598,3,1488.59,1,3,4,8,4,At Risk
13043,273,1,516.42,2,1,2,5,2,Hibernating
13044,291,11,4831.1,2,5,5,12,5,Can't Lose Them
13045,99,3,808.92,3,3,3,9,3,Need Attention
13046,30,3,949.25,4,3,3,10,3,Potential Loyalists
13047,56,23,8310.73,4,5,5,14,5,Loyal Customers
13048,14,9,4045.23,5,5,5,15,5,Champions
13049,64,4,1408.24,3,3,4,10,4,Loyal Customers
13050,14,34,11717.49,5,5,5,15,5,Champions
13051,578,2,155.8,1,2,1,4,2,Hibernating
13052,212,7,3118.48,2,4,5,11,4,At Risk
13053,621,1,127.65,1,1,1,3,1,Hibernating
13055,78,4,2310.91,3,3,4,10,4,Loyal Customers
13056,551,1,209.48,1,1,1,3,1,Hibernating
13057,530,3,709.59,1,3,3,7,3,At Risk
13058,24,3,271.40000000000003,4,3,1,8,2,Potential Loyalists
13059,249,10,2279.02,2,5,4,11,4,At Risk
13060,253,1,307.53000000000003,2,1,2,5,2,Hibernating
13061,72,1,248.61,3,1,1,5,1,About to Sleep
13062,191,1,346.98,2,1,2,5,2,Hibernating
13063,480,1,188.4,1,1,1,3,1,Hibernating
13064,12,6,1666.84,5,4,4,13,4,Champions
13065,373,5,1055.05,2,4,3,9,4,At Risk
13066,24,2,430.90000000000003,4,2,2,8,2,Potential Loyalists
13067,82,3,508.51,3,3,2,8,2,About to Sleep
13068,10,2,344.0,5,2,2,9,2,Potential Loyalists
13069,0,37,8622.25,5,5,5,15,5,Champions
13070,192,4,751.7,2,3,3,8,3,At Risk
13071,612,1,129.22,1,1,1,3,1,Hibernating
13072,266,1,177.15,2,1,1,4,1,Hibernating
13073,411,2,418.08,1,2,2,5,2,Hibernating
13074,511,4,1378.74,1,3,4,8,4,At Risk
13075,129,1,919.61,3,1,3,7,2,About to Sleep
13076,457,1,135.4,1,1,1,3,1,Hibernating
13077,1,11,2730.15,5,5,4,14,4,Champions
13078,3,57,28966.48,5,5,5,15,5,Champions
13079,4,6,419.18,5,4,2,11,3,Potential Loyalists
13080,179,4,260.83,3,3,1,7,2,About to Sleep
13081,11,28,56528.67,5,5,5,15,5,Champions
13082,126,21,7335.75,3,5,5,13,5,Loyal Customers
13083,4,3,395.43,5,3,2,10,2,Potential Loyalists
13084,491,1,122.39999999999999,1,1,1,3,1,Hibernating
13085,157,8,2337.28,3,4,4,11,4,Loyal Customers
13086,382,1,439.33000000000004,2,1,2,5,2,Hibernating
13087,726,1,313.64,1,1,2,4,2,Hibernating
13088,417,1,236.11,1,1,1,3,1,Hibernating
13089,2,196,111015.99,5,5,5,15,5,Champions
13090,8,23,13076.74,5,5,5,15,5,Champions
13091,28,2,363.21999999999997,4,2,2,8,2,Potential Loyalists
13092,70,12,2035.88,3,5,4,12,4,Loyal Customers
13093,275,55,53726.35,2,5,5,12,5,Can't Lose Them
13094,80,12,2003.7,3,5,4,12,4,Loyal Customers
13095,70,1,74.39999999999999,3,1,1,5,1,About to Sleep
13096,394,1,419.7000000000001,2,1,2,5,2,Hibernating
13097,32,27,12941.81,4,5,5,14,5,Loyal Customers
13098,1,28,28882.44,5,5,5,15,5,Champions
13099,99,1,207.36,3,1,1,5,1,About to Sleep
13101,234,4,695.4,2,3,3,8,3,At Risk
13102,1,37,11319.2,5,5,5,15,5,Champions
13103,39,3,709.64,4,3,3,10,3,Potential Loyalists
13104,3,9,1709.1,5,5,4,14,4,Champions
13105,436,1,72.0,1,1,1,3,1,Hibernating
13106,133,2,603.46,3,2,3,8,2,About to Sleep
13107,44,9,5194.27,4,5,5,14,5,Loyal Customers
13108,372,2,748.4599999999999,2,2,3,7,2,Hibernating
13109,59,3,1134.03,3,3,3,9,3,Need Attention
13110,31,12,2931.9700000000003,4,5,5,14,5,Loyal Customers
13111,718,1,321.88000000000005,1,1,2,4,2,Hibernating
13112,541,1,20.599999999999998,1,1,1,3,1,Hibernating
13113,0,37,18095.44,5,5,5,15,5,Champions
13114,730,1,234.38,1,1,1,3,1,Hibernating
13115,11,10,5478.2,5,5,5,15,5,Champions
13116,138,1,501.14,3,1,2,6,2,About to Sleep
13117,21,18,2255.66,4,5,4,13,4,Loyal Customers
13118,19,9,2347.07,5,5,4,14,4,Champions
13119,668,1,134.9,1,1,1,3,1,Hibernating
13120,238,1,30.6,2,1,1,4,1,Hibernating
13121,269,1,254.73,2,1,1,4,1,Hibernating
13122,94,2,922.39,3,2,3,8,2,About to Sleep
13123,472,2,506.75,1,2,2,5,2,Hibernating
13124,89,4,4641.66,3,3,5,11,4,Loyal Customers
13125,523,1,148.62,1,1,1,3,1,Hibernating
13126,4,13,3713.7599999999998,5,5,5,15,5,Champions
13127,77,1,259.17,3,1,1,5,1,About to Sleep
13128,631,1,263.5,1,1,1,3,1,Hibernating
13129,452,2,233.25,1,2,1,4,2,Hibernating
13130,94,1,64.0,3,1,1,5,1,About to Sleep
13131,23,7,3313.77,4,4,5,13,4,Loyal Customers
13132,261,1,77.3,2,1,1,4,1,Hibernating
13133,273,3,200.45,2,3,1,6,2,Hibernating
13134,85,6,2449.73,3,4,4,11,4,Loyal Customers
13135,196,2,3371.45,2,2,5,9,4,At Risk
13136,56,13,6240.66,4,5,5,14,5,Loyal Customers
13137,10,16,7586.94,5,5,5,15,5,Champions
13138,22,7,1261.26,4,4,4,12,4,Loyal Customers
13139,16,8,8202.98,5,4,5,14,4,Champions
13140,108,5,1054.92,3,4,3,10,4,Loyal Customers
13141,84,17,7636.28,3,5,5,13,5,Loyal Customers
13142,19,1,307.09000000000003,5,1,2,8,2,Potential Loyalists
13143,584,1,405.1,1,1,2,4,2,Hibernating
13144,332,2,135.35,2,2,1,5,2,Hibernating
13145,39,7,1128.52,4,4,3,11,4,Loyal Customers
13146,26,1,228.91,4,1,1,6,1,Promising
13147,10,4,712.8,5,3,3,11,3,Potential Loyalists
13148,29,26,8256.78,4,5,5,14,5,Loyal Customers
13149,14,4,1676.06,5,3,4,12,4,Champions
13150,484,3,449.96999999999997,1,3,2,6,2,Hibernating
13151,295,3,2438.76,2,3,4,9,4,At Risk
13152,417,7,2128.68,1,4,4,9,4,At Risk
13153,5,1,486.22,5,1,2,8,2,Potential Loyalists
13154,399,3,1612.09,2,3,4,9,4,At Risk
13155,33,6,1370.48,4,4,4,12,4,Loyal Customers
13156,385,3,1586.54,2,3,4,9,4,At Risk
13157,49,9,5669.36,4,5,5,14,5,Loyal Customers
13158,94,5,1508.18,3,4,4,11,4,Loyal Customers
13159,8,4,1429.35,5,3,4,12,4,Champions
13160,22,1,91.8,4,1,1,6,1,Promising
13161,313,2,472.13,2,2,2,6,2,Hibernating
13162,122,16,9234.69,3,5,5,13,5,Loyal Customers
13164,569,2,372.2,1,2,2,5,2,Hibernating
13165,46,3,1451.1599999999999,4,3,4,11,4,Loyal Customers
13166,283,2,875.93,2,2,3,7,2,Hibernating
13167,18,5,1113.15,5,4,3,12,4,Champions
13168,36,5,1838.63,4,4,4,12,4,Loyal Customers
13169,63,3,840.08,3,3,3,9,3,Need Attention
13170,26,1,108.81,4,1,1,6,1,Promising
13171,21,3,468.41,4,3,2,9,2,Potential Loyalists
13172,400,1,69.6,2,1,1,4,1,Hibernating
13173,4,11,2379.92,5,5,4,14,4,Champions
13174,16,11,7972.46,5,5,5,15,5,Champions
13175,582,2,805.5,1,2,3,6,2,Hibernating
13176,46,1,481.49,4,1,2,7,2,Potential Loyalists
13177,64,2,512.2,3,2,2,7,2,About to Sleep
13178,26,21,14051.39,4,5,5,14,5,Loyal Customers
13179,618,1,572.3100000000001,1,1,2,4,2,Hibernating
13180,607,1,86.10000000000001,1,1,1,3,1,Hibernating
13181,381,1,359.69,2,1,2,5,2,Hibernating
13182,45,1,121.18,4,1,1,6,1,Promising
13183,7,15,7028.38,5,5,5,15,5,Champions
13184,14,9,1615.45,5,5,4,14,4,Champions
13185,267,1,71.4,2,1,1,4,1,Hibernating
13186,39,3,1575.89,4,3,4,11,4,Loyal Customers
13187,337,4,328.36,2,3,2,7,2,Hibernating
13188,11,1,114.6,5,1,1,7,1,New Customers
13189,18,2,260.68,5,2,1,8,2,Potential Loyalists
13190,544,3,570.66,1,3,2,6,2,Hibernating
13191,658,1,159.21,1,1,1,3,1,Hibernating
13192,95,6,2558.58,3,4,4,11,4,Loyal Customers
13193,61,1,112.08,3,1,1,5,1,About to Sleep
13194,135,2,472.78,3,2,2,7,2,About to Sleep
13195,414,1,136.73,1,1,1,3,1,Hibernating
13196,11,7,3068.84,5,4,5,14,4,Champions
13197,609,1,373.01000000000005,1,1,2,4,2,Hibernating
13198,10,8,4929.33,5,4,5,14,4,Champions
13199,3,66,15936.05,5,5,5,15,5,Champions
13200,19,4,870.09,5,3,3,11,3,Potential Loyalists
13201,502,4,1233.06,1,3,4,8,4,At Risk
13202,394,7,1580.3,2,4,4,10,4,At Risk
13203,9,10,2630.55,5,5,4,14,4,Champions
13204,731,1,966.6600000000001,1,1,3,5,2,Hibernating
13205,443,1,2803.2,1,1,4,6,2,Hibernating
13206,400,13,8308.19,2,5,5,12,5,Can't Lose Them
13207,15,4,535.86,5,3,2,10,2,Potential Loyalists
13208,59,8,1951.82,3,4,4,11,4,Loyal Customers
13209,30,13,8509.51,4,5,5,14,5,Loyal Customers
13210,93,1,353.48,3,1,2,6,2,About to Sleep
13211,10,10,2618.77,5,5,4,14,4,Champions
13212,19,3,786.83,5,3,3,11,3,Potential Loyalists
13213,56,11,3851.52,4,5,5,14,5,Loyal Customers
13214,417,7,3264.23,1,4,5,10,4,At Risk
13215,402,1,81.6,2,1,1,4,1,Hibernating
13216,267,1,333.74,2,1,2,5,2,Hibernating
13217,122,3,269.52,3,3,1,7,2,About to Sleep
13218,127,1,62.63999999999999,3,1,1,5,1,About to Sleep
13219,618,1,76.23,1,1,1,3,1,Hibernating
13220,78,5,1336.09,3,4,4,11,4,Loyal Customers
13221,240,2,844.86,2,2,3,7,2,Hibernating
13222,577,1,88.5,1,1,1,3,1,Hibernating
13223,200,6,969.12,2,4,3,9,4,At Risk
13224,60,2,2152.95,3,2,4,9,3,Need Attention
13225,3,16,16260.07,5,5,5,15,5,Champions
13226,273,2,312.46,2,2,2,6,2,Hibernating
13227,201,1,257.7,2,1,1,4,1,Hibernating
13228,81,1,358.0,3,1,2,6,2,About to Sleep
13229,225,1,160.95,2,1,1,4,1,Hibernating
13230,4,30,6065.95,5,5,5,15,5,Champions
13232,12,7,1327.75,5,4,4,13,4,Champions
13233,74,4,1176.46,3,3,3,9,3,Need Attention
13234,672,2,346.5,1,2,2,5,2,Hibernating
13235,212,1,1031.07,2,1,3,6,2,Hibernating
13236,24,2,744.85,4,2,3,9,2,Potential Loyalists
13237,387,1,643.0,2,1,3,6,2,Hibernating
13238,17,6,986.73,5,4,3,12,4,Champions
13239,261,5,1579.84,2,4,4,10,4,At Risk
13240,96,8,1455.39,3,4,4,11,4,Loyal Customers
13241,411,1,112.53,1,1,1,3,1,Hibernating
13242,112,7,699.4,3,4,3,10,4,Loyal Customers
13243,203,5,1220.38,2,4,4,10,4,At Risk
13244,92,1,121.74000000000001,3,1,1,5,1,About to Sleep
13245,50,2,989.22,4,2,3,9,2,Potential Loyalists
13246,18,11,3346.55,5,5,5,15,5,Champions
13247,17,4,501.12,5,3,2,10,2,Potential Loyalists
13248,124,2,465.68,3,2,2,7,2,About to Sleep
13249,92,9,1608.9299999999998,3,5,4,12,4,Loyal Customers
13250,460,2,253.09,1,2,1,4,2,Hibernating
13251,402,1,252.68,2,1,1,4,1,Hibernating
13252,394,2,348.45,2,2,2,6,2,Hibernating
13253,156,4,2951.11,3,3,5,11,4,Loyal Customers
13254,376,1,51.41,2,1,1,4,1,Hibernating
13255,9,3,678.76,5,3,3,11,3,Potential Loyalists
13257,436,1,134.9,1,1,1,3,1,Hibernating
13258,11,5,1009.43,5,4,3,12,4,Champions
13259,61,9,1398.79,3,5,4,12,4,Loyal Customers
13260,61,1,557.62,3,1,2,6,2,About to Sleep
13261,268,2,944.1,2,2,3,7,2,Hibernating
13262,263,3,573.45,2,3,2,7,2,Hibernating
13263,1,38,8650.98,5,5,5,15,5,Champions
13264,442,1,722.5600000000001,1,1,3,5,2,Hibernating
13265,53,5,2092.66,4,4,4,12,4,Loyal Customers
13266,11,18,6046.47,5,5,5,15,5,Champions
13267,2,36,9329.41,5,5,5,15,5,Champions
13268,17,9,3108.16,5,5,5,15,5,Champions
13269,1,28,8537.32,5,5,5,15,5,Champions
13270,366,1,590.0,2,1,2,5,2,Hibernating
13271,37,1,192.77,4,1,1,6,1,Promising
13272,31,2,276.56,4,2,1,7,2,Potential Loyalists
13273,113,1,138.98,3,1,1,5,1,About to Sleep
13274,409,1,360.85,1,1,2,4,2,Hibernating
13275,383,2,238.86,2,2,1,5,2,Hibernating
13276,63,5,1883.96,3,4,4,11,4,Loyal Customers
13277,15,7,523.3,5,4,2,11,3,Potential Loyalists
13278,40,4,1425.35,4,3,4,11,4,Loyal Customers
13279,78,1,137.75,3,1,1,5,1,About to Sleep
13280,122,7,2267.83,3,4,4,11,4,Loyal Customers
13281,439,1,334.05,1,1,2,4,2,Hibernating
13282,18,4,1313.19,5,3,4,12,4,Champions
13283,59,4,373.36,3,3,2,8,2,About to Sleep
13284,330,1,196.15,2,1,1,4,1,Hibernating
13285,23,6,3364.59,4,4,5,13,4,Loyal Customers
13286,600,1,734.91,1,1,3,5,2,Hibernating
13287,603,3,559.06,1,3,2,6,2,Hibernating
13288,443,5,902.11,1,4,3,8,4,At Risk
13289,723,1,307.95,1,1,2,4,2,Hibernating
13291,155,11,3270.79,3,5,5,13,5,Loyal Customers
13292,38,5,987.79,4,4,3,11,4,Loyal Customers
13293,392,6,1192.94,2,4,3,9,4,At Risk
13294,189,3,1689.53,2,3,4,9,4,At Risk
13295,359,4,1081.67,2,3,3,8,3,At Risk
13296,137,6,792.51,3,4,3,10,4,Loyal Customers
13297,7,7,4352.67,5,4,5,14,4,Champions
13298,1,1,360.0,5,1,2,8,2,Potential Loyalists
13299,268,3,1189.0,2,3,3,8,3,At Risk
13300,169,3,1273.81,3,3,4,10,4,Loyal Customers
13301,103,4,600.1899999999999,3,3,3,9,3,Need Attention
13302,155,2,159.2,3,2,1,6,2,About to Sleep
13303,400,1,61.72,2,1,1,4,1,Hibernating
13304,351,4,1150.59,2,3,3,8,3,At Risk
13305,4,16,3616.41,5,5,5,15,5,Champions
13306,430,1,53.65,1,1,1,3,1,Hibernating
13307,120,3,273.34,3,3,1,7,2,About to Sleep
13308,22,4,1670.3700000000001,4,3,4,11,4,Loyal Customers
13309,7,6,1706.37,5,4,4,13,4,Champions
13310,28,5,1511.8500000000001,4,4,4,12,4,Loyal Customers
13311,4,2,598.57,5,2,3,10,2,Potential Loyalists
13312,451,1,124.75,1,1,1,3,1,Hibernating
13313,22,12,3445.32,4,5,5,14,5,Loyal Customers
13314,1,3,599.41,5,3,3,11,3,Potential Loyalists
13315,689,1,310.26000000000005,1,1,2,4,2,Hibernating
13316,37,10,12818.42,4,5,5,14,5,Loyal Customers
13317,66,18,6321.29,3,5,5,13,5,Loyal Customers
13318,1,3,640.76,5,3,3,11,3,Potential Loyalists
13319,5,58,21231.07,5,5,5,15,5,Champions
13320,78,6,2160.45,3,4,4,11,4,Loyal Customers
13321,72,2,567.36,3,2,2,7,2,About to Sleep
13322,17,1,199.48000000000002,5,1,1,7,1,New Customers
13323,3,5,787.85,5,4,3,12,4,Champions
13324,36,17,10495.77,4,5,5,14,5,Loyal Customers
13325,81,1,675.3,3,1,3,7,2,About to Sleep
13326,432,1,281.76,1,1,2,4,2,Hibernating
13327,38,19,8988.67,4,5,5,14,5,Loyal Customers
13328,316,1,1308.48,2,1,4,7,2,Hibernating
13329,31,8,4795.57,4,4,5,13,4,Loyal Customers
13330,92,6,2796.1,3,4,4,11,4,Loyal Customers
13331,401,1,262.4,2,1,1,4,1,Hibernating
13332,14,1,350.9,5,1,2,8,2,Potential Loyalists
13333,411,3,1015.74,1,3,3,7,3,At Risk
13334,82,5,6201.8,3,4,5,12,4,Loyal Customers
13336,77,1,795.12,3,1,3,7,2,About to Sleep
13337,546,1,1550.06,1,1,4,6,2,Hibernating
13338,157,4,2300.92,3,3,4,10,4,Loyal Customers
13339,200,1,860.12,2,1,3,6,2,Hibernating
13340,45,12,22100.56,4,5,5,14,5,Loyal Customers
13341,260,1,775.85,2,1,3,6,2,Hibernating
13343,177,1,253.93,3,1,1,5,1,About to Sleep
13344,67,3,2511.69,3,3,4,10,4,Loyal Customers
13345,287,1,339.5,2,1,2,5,2,Hibernating
13346,462,6,299.4,1,4,2,7,3,At Risk
13347,70,1,291.35999999999996,3,1,2,6,2,About to Sleep
13348,64,1,233.76000000000002,3,1,1,5,1,About to Sleep
13349,10,1,197.32,5,1,1,7,1,New Customers
13350,16,2,829.1700000000001,5,2,3,10,2,Potential Loyalists
13351,66,1,323.94,3,1,2,6,2,About to Sleep
13352,60,1,347.97999999999996,3,1,2,6,2,About to Sleep
13354,71,1,743.53,3,1,3,7,2,About to Sleep
13355,122,1,674.7,3,1,3,7,2,About to Sleep
